image,x,y,radius,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\062.jpg,526,202,61,61.0,11689.8662109375,383.2742919921875,0.9884719252586365,1.0,0.9964035153388977,11.250068664550781,120.04902648925781,97.17025756835938,0.551727294921875,0.448272705078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007330706575885415,0.009346650913357735,0.046458352357149124,0.25061851739883423,0.3552643656730652,0.278566837310791,0.054613761603832245,0.004398423712700605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008430312387645245,0.0388527438044548,0.3541647493839264,0.5312013030052185,0.06341060996055603,0.0033904516603797674,0.0004581691464409232,9.163383219856769e-05,0.0,0.0,0.0,0.0,0.0,0.03161367028951645,27.36173439025879
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\062.jpg,187,790,78,78.0,19113.44921875,490.08843994140625,0.9949873685836792,1.0,0.9989773035049438,12.85550308227539,107.33423614501953,77.31757354736328,0.39056551456451416,0.6076138019561768,0.0010482758516445756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007724137976765633,0.0,0.0,0.0013793103862553835,0.027696551755070686,0.11117241531610489,0.2205241322517395,0.20573793351650238,0.15553103387355804,0.21666206419467926,0.054510343819856644,0.006399999838322401,0.00038620689883828163,0.0,0.0,0.0,0.0,0.0,0.0,0.001158620696514845,0.188082754611969,0.3808000087738037,0.3531034588813782,0.05158620700240135,0.013241379521787167,0.006841379217803478,0.0031999999191612005,0.0014344827504828572,0.00022068966063670814,0.000331034476403147,0.0,0.0,0.0,0.06499310582876205,41.82786178588867
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\063.jpg,277,514,76,76.0,18145.83984375,477.5220947265625,0.9974105954170227,1.0,0.999778687953949,16.10382080078125,156.6813201904297,137.33909606933594,0.7521665692329407,0.21380794048309326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011632640962488949,0.0011632641544565558,0.005409178324043751,0.027336707338690758,0.0015122434124350548,0.024661200121045113,0.011923457495868206,0.006514279171824455,0.0072122374549508095,0.014133659191429615,0.02512650564312935,0.036293841898441315,0.0674111545085907,0.17024371027946472,0.3660792112350464,0.2189844697713852,0.04117954894900322,0.007270400878041983,0.0012795905349776149,0.00017448961443733424,0.0,0.0,0.001046937657520175,0.00761938001960516,0.013552026823163033,0.0275693591684103,0.0514744371175766,0.1416855752468109,0.3899843096733093,0.26010584831237793,0.0657825842499733,0.0267550740391016,0.01035305019468069,0.0028499970212578773,0.0005234688287600875,0.000697958457749337,0.17664165794849396,66.32918548583984
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\063.jpg,497,566,86,86.0,23235.21875,540.3539428710938,0.9957901835441589,1.0,0.9997842311859131,11.503727912902832,153.859619140625,102.49234008789062,0.45872679352760315,0.5412732362747192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008132652728818357,0.0050603169947862625,0.01147607620805502,0.030678173527121544,0.1235259547829628,0.47295892238616943,0.32539647817611694,0.02823837660253048,0.001581349060870707,0.0002710884145926684,0.0,0.0,0.0,0.0,0.0,0.00018072561942972243,0.015542402863502502,0.21217186748981476,0.6137441992759705,0.13979126513004303,0.014096598140895367,0.003343423828482628,0.0007680838461965322,0.00022590701701119542,4.518140485743061e-05,9.036280971486121e-05,0.0,0.0,0.0649256780743599,32.452392578125
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\063.jpg,202,662,92,92.0,26590.439453125,578.0530395507812,0.9977952837944031,1.0,1.0,10.214580535888672,149.73779296875,73.36211395263672,0.9116525650024414,0.08767931163311005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006681077065877616,0.0,3.930045204469934e-05,0.0010218117386102676,0.0017685203347355127,0.0021615249570459127,0.0037728433962911367,0.008999803103506565,0.05403812229633331,0.2153271734714508,0.461190789937973,0.2174493968486786,0.03140106052160263,0.0026724308263510466,0.00015720180817879736,0.0,0.0,0.0,0.0,0.0009825113229453564,0.13853409886360168,0.6282176971435547,0.21198663115501404,0.018707014620304108,0.0015720180235803127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03871094435453415,23.73650360107422
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\064.jpg,365,581,73,73.0,16741.546875,458.6725158691406,0.995776891708374,1.0,1.0,9.623411178588867,149.92721557617188,99.41876983642578,0.9771707057952881,0.022829318419098854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.323910929495469e-05,0.0005691519472748041,0.0010750647634267807,0.005312085151672363,0.025611838325858116,0.2165306955575943,0.5676974654197693,0.17220008373260498,0.009928539395332336,0.0008853474864736199,0.00012647821858990937,0.0,0.0,0.0,0.0,0.0,0.0003794346412178129,0.053373806178569794,0.3696958124637604,0.40865111351013184,0.13596408069133759,0.024726491421461105,0.005059128627181053,0.0012015430256724358,0.0008221084135584533,0.00012647821858990937,0.0,0.0,0.0,0.06083602085709572,32.213592529296875
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\065.jpg,256,479,70,70.0,15393.8037109375,439.8229675292969,0.9940057992935181,1.0,0.9981432557106018,8.001930236816406,137.13795471191406,79.2344741821289,0.9959324598312378,0.004067562986165285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011030678870156407,0.00682523287832737,0.031092727556824684,0.21496035158634186,0.43757325410842896,0.2140641212463379,0.08624612540006638,0.006549465470016003,0.0013788348296657205,0.00020682523609139025,0.0,0.0,0.0,0.0,0.0002757669717539102,0.009927610866725445,0.5156152844429016,0.4639779329299927,0.009307135827839375,0.0008962426800280809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011582213453948498,31.454959869384766
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\066.jpg,523,696,85,85.0,22698.0078125,534.0707397460938,0.9964677095413208,1.0,0.9996472597122192,10.018308639526367,152.63165283203125,99.92005920410156,0.9146053791046143,0.08446992188692093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018493688548915088,0.0007397475419566035,0.0,0.0006472791428677738,0.0027740532532334328,0.0024966481141746044,0.004623422399163246,0.01780017651617527,0.019926950335502625,0.020435526967048645,0.07943039387464523,0.5022885799407959,0.3235933184623718,0.024319201707839966,0.0015719635412096977,9.246844274457544e-05,0.0,0.0,0.0,0.0,0.0,0.00027740534278564155,0.017430301755666733,0.361505389213562,0.48231542110443115,0.11012991517782211,0.02589116431772709,0.0024504137691110373,0.0,0.0,0.0,0.0,0.0,0.0,0.07550048828125,32.34453201293945
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\066.jpg,257,646,94,94.0,27759.11328125,590.6194458007812,0.9978712201118469,1.0,1.0,8.66783332824707,137.4593963623047,65.08887481689453,0.9804253578186035,0.01957462914288044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005270092515274882,0.0024844720028340816,0.006211180239915848,0.029136082157492638,0.13578015565872192,0.4970073401927948,0.31695839762687683,0.011820063926279545,7.528703281423077e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.004592509008944035,0.3891963064670563,0.5766986608505249,0.02699040062725544,0.0022962545044720173,0.0002258610911667347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013890457339584827,20.490299224853516
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\066.jpg,461,384,101,101.0,32047.38671875,634.6017456054688,0.9979568123817444,1.0,0.9999687075614929,10.02529525756836,145.02496337890625,121.43580627441406,0.8866599202156067,0.11334004998207092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.502584437839687e-05,0.001007900689728558,0.0017231849487870932,0.005202068015933037,0.0892154648900032,0.37058231234550476,0.37276068329811096,0.14549534022808075,0.013817992992699146,0.00013005168875679374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010924342088401318,0.13128718733787537,0.2200474739074707,0.24491985142230988,0.20515654981136322,0.13658680021762848,0.04655850678682327,0.003771499264985323,0.00045518093975260854,0.0002601033775135875,3.2512922189198434e-05,0.0,0.14702343940734863,38.11225128173828
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\067.jpg,324,468,65,65.0,13273.228515625,408.40704345703125,0.9855778217315674,1.0,0.9954914450645447,9.890307426452637,146.85488891601562,100.8042221069336,0.9509355425834656,0.04906448349356651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003212077426724136,0.0015257367631420493,0.005701437592506409,0.018951255828142166,0.06697181612253189,0.27125993371009827,0.4820525050163269,0.12109532207250595,0.02224363572895527,0.006424154620617628,0.0019272464560344815,0.0009636232280172408,0.0005621135351248085,0.0,0.0,8.03019356681034e-05,0.00040150966378860176,0.011804384179413319,0.3983778953552246,0.4312213957309723,0.10977274924516678,0.02906930074095726,0.011964987963438034,0.0031317754182964563,0.001365132862702012,0.0010439251782372594,0.0006424154853448272,0.0006424154853448272,0.0004818116140086204,0.134345144033432,59.052303314208984
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\067.jpg,535,574,97,97.0,29559.24609375,609.468994140625,0.9945671558380127,1.0,0.9985122084617615,12.248262405395508,94.7358627319336,103.89232635498047,0.4641735851764679,0.5357558727264404,3.5279590520076454e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5279590520076454e-05,0.0,3.5279590520076454e-05,0.0029987653251737356,0.05397777259349823,0.35487741231918335,0.13734345138072968,0.07899100333452225,0.2927500307559967,0.07440465688705444,0.0031398835126310587,0.0008467101724818349,0.0004586346913129091,0.00017639795260038227,0.0,0.0,0.0,0.0,0.0,0.0,3.5279590520076454e-05,0.00832598377019167,0.321361780166626,0.3815840482711792,0.2512259781360626,0.024237079545855522,0.0070911976508796215,0.0021167753729969263,0.0015875815879553556,0.0007408714154735208,0.0006703122053295374,0.0006350326584652066,0.0003880755102727562,0.06396190077066422,41.31538772583008
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\069.jpg,391,454,73,73.0,16741.546875,458.6725158691406,0.995776891708374,1.0,1.0,3.997091054916382,182.5250701904297,111.95402526855469,0.9948776364326477,0.0005691519472748041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004553215578198433,0.0,0.0,0.0,0.0,0.0003794346412178129,0.003351672785356641,0.011256560683250427,0.026813382282853127,0.06779232621192932,0.11515841633081436,0.1708088219165802,0.2026180922985077,0.19034971296787262,0.131474107503891,0.05242522060871124,0.027572249993681908,0.0,0.0,0.0008221084135584533,0.01568329893052578,0.109846331179142,0.23505976796150208,0.20160627365112305,0.15771833062171936,0.10200467705726624,0.07544425129890442,0.06785555928945541,0.029026750475168228,0.00436349818482995,0.0005691519472748041,0.0,0.0,0.10579902678728104,59.54087829589844
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\070.jpg,384,636,77,77.0,18626.501953125,483.8052673339844,0.994037926197052,1.0,0.9988706707954407,10.37565803527832,106.7458267211914,116.01347351074219,0.7683554887771606,0.23158788681030273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.660911483573727e-05,5.660911483573727e-05,0.00028304557781666517,0.003396546933799982,0.020662326365709305,0.08191338926553726,0.19303707778453827,0.32187941670417786,0.22745542228221893,0.09283895045518875,0.03436173126101494,0.013133314438164234,0.005434474907815456,0.0023775827139616013,0.0008491367334499955,0.0007925275713205338,0.0015284460969269276,0.0,0.0,0.001075573149137199,0.010699122212827206,0.033342767506837845,0.13886216282844543,0.25559014081954956,0.2667987644672394,0.18109256029129028,0.07540334016084671,0.02598358318209648,0.007981885224580765,0.002717237453907728,0.0003962637856602669,5.660911483573727e-05,0.0,0.17311066389083862,62.120887756347656
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\071.jpg,408,530,77,77.0,18626.501953125,483.8052673339844,0.994037926197052,1.0,0.9988706707954407,25.75867462158203,59.1248779296875,127.35906982421875,0.061986979097127914,0.6717237234115601,0.13903199136257172,0.055816587060689926,0.006679875310510397,0.001358618726953864,0.016303425654768944,0.0019813189283013344,0.0009057458373717964,0.013133314438164234,0.009057458490133286,0.004415510687977076,0.002094537252560258,0.0008491367334499955,0.008944240398705006,0.005717520602047443,0.21534107625484467,0.22060571610927582,0.06968581676483154,0.021737899631261826,0.04704217240214348,0.12895555794239044,0.18511180579662323,0.07364846020936966,0.02139824442565441,0.008321539498865604,0.004415510687977076,0.0016416643047705293,0.0014152278890833259,0.0004528729186858982,0.00011321822967147455,0.00011321822967147455,0.0,5.660911483573727e-05,0.0013020096812397242,0.01103877741843462,0.0458533838391304,0.12278516590595245,0.19711293280124664,0.1639966070652008,0.13620153069496155,0.11542598158121109,0.1032550260424614,0.07376167923212051,0.02383243665099144,0.004528729245066643,0.0006227002595551312,0.0002264364593429491,0.1908293217420578,81.80393981933594
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\072.jpg,502,587,48,48.0,7238.2294921875,301.5928955078125,0.9910554885864258,1.0,0.9983420968055725,9.53841495513916,135.955322265625,129.7628631591797,0.977811336517334,0.021584905683994293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004528301942627877,0.0,0.0,0.0,0.0,0.0001509433932369575,0.0010566037381067872,0.00483018858358264,0.006490565836429596,0.00483018858358264,0.003924528136849403,0.00800000037997961,0.05977358669042587,0.24211320281028748,0.3396226465702057,0.20362263917922974,0.07577358186244965,0.0294339619576931,0.013735849410295486,0.004377358593046665,0.0015094339614734054,0.0009056603885255754,0.0,0.0,0.00120754714589566,0.007094339467585087,0.017207548022270203,0.04573584720492363,0.11139622330665588,0.24166037142276764,0.32784906029701233,0.17132075130939484,0.05690566077828407,0.01600000075995922,0.0031698113307356834,0.0004528301942627877,0.0,0.0,0.28407546877861023,73.54999542236328
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\072.jpg,391,583,62,62.0,12076.2822265625,389.5574951171875,0.991649329662323,1.0,0.9973509907722473,6.914873123168945,132.58685302734375,87.46150970458984,0.9990255832672119,0.000974399852566421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005314908339641988,0.003454690333455801,0.013375852257013321,0.040038976818323135,0.12304012477397919,0.2634422779083252,0.2694658637046814,0.159004345536232,0.07387722283601761,0.028169013559818268,0.012755779549479485,0.0059349811635911465,0.002657454228028655,0.004251926671713591,0.0,0.0004429090186022222,0.005669235717505217,0.07874922454357147,0.3439631462097168,0.28293028473854065,0.15413233637809753,0.07804057002067566,0.0339268296957016,0.01364159770309925,0.003986181225627661,0.002214545151218772,0.0014173089293763041,0.0007086544646881521,0.00017716361617203802,0.0,0.1423509567975998,63.13573455810547
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\072.jpg,257,559,74,74.0,17203.361328125,464.9557189941406,0.9956493377685547,1.0,0.9997093081474304,36.28348159790039,60.582847595214844,99.93257904052734,0.10645896196365356,0.6357982754707336,0.06502062827348709,0.024198018014431,0.007450280245393515,0.002216612221673131,0.008312296122312546,0.004741087555885315,0.008066006004810333,0.030909426510334015,0.020072655752301216,0.017117172479629517,0.009974755346775055,0.006034111138433218,0.015454713255167007,0.03817499056458473,0.19487716257572174,0.165445476770401,0.05338341370224953,0.04057632014155388,0.07856658846139908,0.2503540515899658,0.17209531366825104,0.03423434495925903,0.007511852774769068,0.001600886695086956,0.0004925805260427296,0.000369435379980132,0.0001231451315106824,6.15725657553412e-05,6.15725657553412e-05,0.0002462902630213648,0.0,0.0006772981723770499,0.008373868651688099,0.0700695738196373,0.1269010454416275,0.20546764135360718,0.3058309257030487,0.1817622035741806,0.050243210047483444,0.023028139024972916,0.015023705549538136,0.007511852774769068,0.0036327813286334276,0.0009235884645022452,0.00043100793845951557,0.0001231451315106824,0.18804261088371277,91.94070434570312
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\073.jpg,528,458,73,73.0,16741.546875,458.6725158691406,0.995776891708374,1.0,1.0,10.218111991882324,145.7421112060547,103.2795181274414,0.8736482858657837,0.1263517290353775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004426737315952778,0.020236514508724213,0.03294757381081581,0.08556251227855682,0.26832354068756104,0.35584646463394165,0.19028647243976593,0.03819642215967178,0.003667868208140135,0.00044267374323680997,0.0,6.323910929495469e-05,0.0,0.0,0.0,0.005817997734993696,0.03060772828757763,0.21425409615039825,0.5226079821586609,0.18010497093200684,0.040030356496572495,0.005565041210502386,0.0008853474864736199,6.323910929495469e-05,6.323910929495469e-05,0.0,0.0,0.0,0.12331625819206238,39.315635681152344
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\073.jpg,355,636,89,89.0,24884.5546875,559.2034912109375,0.9952206015586853,1.0,0.9987525939941406,8.692919731140137,155.63002014160156,80.20421600341797,0.9654171466827393,0.03449871763586998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.414321200689301e-05,0.0,0.0,0.00033657284802757204,0.002145651960745454,0.004627876449376345,0.009466111660003662,0.026210609823465347,0.0764441043138504,0.1781732439994812,0.251756489276886,0.25411251187324524,0.13488157093524933,0.04282889515161514,0.012663553468883038,0.0047961631789803505,0.00155664945486933,0.0,0.0,0.027430687099695206,0.24165929853916168,0.2558795213699341,0.20223820209503174,0.19256174564361572,0.06163490191102028,0.012705625034868717,0.0034498716704547405,0.0014304346404969692,0.0006310740718618035,0.00021035803365521133,8.414321200689301e-05,8.414321200689301e-05,0.0,0.15890444815158844,55.19952392578125
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\073.jpg,263,437,92,92.0,26590.439453125,578.0530395507812,0.9978391528129578,1.0,1.0,14.482687950134277,124.57940673828125,120.0890121459961,0.043387699872255325,0.9564943909645081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011790135613409802,0.0,7.860090408939868e-05,0.0007467085961252451,0.003694242564961314,0.030418550595641136,0.09459618479013443,0.11970917880535126,0.265631765127182,0.2863037884235382,0.16510120034217834,0.02762821689248085,0.004244448617100716,0.0012969148810952902,0.00031440361635759473,0.00011790135613409802,0.00011790135613409802,0.0,0.0,0.0,0.0009825113229453564,0.04146197810769081,0.08194144070148468,0.11153468489646912,0.4447632133960724,0.24476321041584015,0.05148359388113022,0.015445077791810036,0.005226959940046072,0.0014148162445053458,0.000550206343177706,0.00023580271226819605,0.0001965022529475391,0.11974848061800003,54.58537292480469
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\074.jpg,461,574,68,68.0,14526.724609375,427.256591796875,0.9962254166603088,1.0,0.9994465708732605,8.712352752685547,137.54603576660156,80.34125518798828,0.9949535727500916,0.005046441685408354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010239157127216458,0.016236377879977226,0.13493746519088745,0.588970959186554,0.23908433318138123,0.01843048259615898,0.0010970525909215212,0.00021941051818430424,0.0,0.0,0.0,0.0,0.0,0.0,0.008191325701773167,0.45096173882484436,0.5168580412864685,0.023988883942365646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015212462283670902,20.963348388671875
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\074.jpg,293,677,77,77.0,18626.501953125,483.8052673339844,0.994037926197052,1.0,0.9988706707954407,7.59586763381958,155.2911376953125,89.54118347167969,0.99224454164505,0.007755448576062918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000169827340869233,0.0003962637856602669,0.002207755343988538,0.01375601440668106,0.04891027510166168,0.16456268727779388,0.3696575164794922,0.2855929732322693,0.08853665739297867,0.018511179834604263,0.004302292596548796,0.0015850551426410675,0.0018114916747435927,0.0,0.0,0.0,0.001075573149137199,0.24874044954776764,0.4996320307254791,0.16722331941127777,0.05304273962974548,0.019190490245819092,0.007755448576062918,0.002490801038220525,0.0007925275713205338,5.660911483573727e-05,0.0,0.0,0.0,0.12312482297420502,57.96365737915039
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\075.jpg,421,630,96,96.0,28952.91796875,603.185791015625,0.9977504014968872,1.0,1.0,10.049623489379883,130.5886688232422,105.792236328125,0.8897183537483215,0.10184283554553986,0.0001081899827113375,7.212665514089167e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6063327570445836e-05,0.008222438395023346,0.0,0.0,0.0007212665514089167,0.01994301937520504,0.04771178215742111,0.08103429526090622,0.10498034209012985,0.1044754609465599,0.22388114035129547,0.32478633522987366,0.07281185686588287,0.012477911077439785,0.003570269327610731,0.0012982797343283892,0.0009015831747092307,0.001406469731591642,0.0,7.212665514089167e-05,0.0011540264822542667,0.03718129172921181,0.07750009000301361,0.21583901345729828,0.274802565574646,0.22590067982673645,0.1198744997382164,0.03126690536737442,0.009664971381425858,0.003714522812515497,0.0022359262220561504,0.0006852032383903861,0.0001081899827113375,0.0,0.10321324318647385,61.30118179321289
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\076.jpg,216,457,96,96.0,28952.91796875,603.185791015625,0.9977391362190247,1.0,1.0,20.266002655029297,114.42568969726562,95.64744567871094,0.048036351799964905,0.6614375114440918,0.2803563177585602,0.010097731836140156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.212665514089167e-05,0.0,0.0,0.0,0.0034981428179889917,0.06549100577831268,0.20873454213142395,0.23671968281269073,0.20274803042411804,0.13992570340633392,0.07497565448284149,0.03746979683637619,0.017851347103714943,0.007573298644274473,0.002704749582335353,0.0011900898534804583,0.0011179631110280752,0.0,0.0,0.0005409499281086028,0.03101446107029915,0.24339139461517334,0.32756319642066956,0.21252118051052094,0.07825741916894913,0.04150889068841934,0.029607990756630898,0.019618449732661247,0.009484655223786831,0.004832485690712929,0.0014785963576287031,0.00018031663785222918,0.0,0.1861228346824646,88.4684066772461
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\076.jpg,434,658,97,97.0,29559.24609375,609.468994140625,0.9945671558380127,1.0,0.9985122084617615,15.286293983459473,152.96714782714844,106.13494110107422,0.004692185670137405,0.9950961470603943,0.00021167754312045872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003880755102727562,0.0005997530533932149,0.0008467101724818349,0.0017639795551076531,0.008855177089571953,0.04180631414055824,0.18084318935871124,0.42734166979789734,0.2853766083717346,0.04388781264424324,0.006420885678380728,0.0013759040739387274,0.00035279590520076454,0.00014111836208030581,0.0,0.0,0.0,0.0002469571481924504,0.02631857432425022,0.21030163764953613,0.4225083887577057,0.2647380530834198,0.05422472953796387,0.016581406816840172,0.0036337978672236204,0.0010936673497781157,0.0003175163292326033,3.5279590520076454e-05,0.0,0.0,0.10781443119049072,47.315406799316406
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\076.jpg,437,437,107,107.0,35968.09375,672.3008422851562,0.9984176158905029,1.0,1.0,19.09271812438965,124.9695816040039,146.33274841308594,0.04130440950393677,0.6884260773658752,0.2702406048774719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8884203857160173e-05,0.0,0.0006932208780199289,0.0017330521950498223,0.0024551572278141975,0.00817422941327095,0.09924612194299698,0.1855809986591339,0.23196902871131897,0.27541089057922363,0.12535744905471802,0.04615695774555206,0.015164206735789776,0.005199156701564789,0.0016175153432413936,0.000837641884572804,0.0004043788358103484,0.0,0.0,0.0,0.0,0.006412293296307325,0.07244158536195755,0.12365327030420303,0.1795153170824051,0.13763323426246643,0.11689437180757523,0.103838711977005,0.10490742325782776,0.08595938980579376,0.050980620086193085,0.015279743820428848,0.0024840414989739656,0.22858957946300507,86.462890625
